label,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,dist_0,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,dist_8
1,0.0,0.0,0.0,-0.1426714480056341,-0.12012710736752463,-0.0168427300357763,-0.25716344100843996,-0.45148515385138827,-0.020537014743084114,-0.3410934213206492,-0.7524970406068491,-0.023554520373934906,-0.41529771767176565,-0.9520716425794186,-0.025302791660422486,-0.18247936786519736,-1.1146007733162113,0.007617218727475006,-0.2394776208769904,-1.549832845659478,0.002738405093779761,-0.26885628682797075,-1.80898927881088,-0.005227445317203205,-0.2909731498270532,-2.042459459514087,-0.012053458643848103,-0.11145330397171242,-1.2033446700941952,0.008084042305355865,-0.16576742531211483,-1.6738250181740764,0.008127842406040031,-0.19586105879730045,-1.9606149743609091,0.003918724907791216,-0.22286979681876412,-2.1871557621085835,-0.00030079831579143956,-0.037365601852261864,-1.1943457231463284,0.004221156547075111,-0.07163136816091852,-1.6326611563900322,0.0018299840905200426,-0.09252345265246101,-1.8913791546881706,0.00029904874297415063,-0.11539163224608313,-2.1143331309874234,-0.0018853977506552155,0.04191708948761302,-1.1144080843142394,-0.002402390045816105,0.03138125274110035,-1.433817559896972,-0.005192458787703913,0.019555794459925738,-1.6192071184437735,-0.004481663154209059,0.0070387799037443,-1.7992857705909422,-0.004391038482779663,0.23419546880101036,0.37871555238868665,0.39648396879869696,0.3767646861072465,0.31840255912476406,0.19927968925646627,0.038577140821577496,0.04357182639175166,0.07320124011820499
1,0.0,0.0,0.0,-0.14287119697972286,-0.11158365927476753,-0.017306549975359076,-0.25739003814759537,-0.44164033922391965,-0.02093481508799755,-0.34128287878400654,-0.7458930368532537,-0.023734177032196158,-0.4156301989531504,-0.9429929021191893,-0.02518787098833286,-0.1830822850622096,-1.1116946742141103,0.007890633737957842,-0.23907140211272832,-1.5549304952142284,0.003629162639668948,-0.26804081968217625,-1.817294004957432,-0.003998730366760128,-0.2898378180646985,-2.053714721591715,-0.010617240832829111,-0.11185491412403249,-1.201417150342529,0.008930586708999044,-0.16474471225184742,-1.6788880245034734,0.010004104545629389,-0.19348350144981802,-1.9664571477280346,0.00664105309388674,-0.2185111445233152,-2.188391846685505,0.0029618276397798127,-0.03803997907409329,-1.1913262461216367,0.005560554528898365,-0.07133160018216254,-1.6376930590225496,0.004336615523612863,-0.09159964639035807,-1.897589813444364,0.0038308221495810812,-0.11347670268554268,-2.1204982094418963,0.002182315534270174,0.041326356388883156,-1.1095382216518552,-0.0007181380411509508,0.03145028911683498,-1.433342856921453,-0.002532092656650775,0.019929031739575304,-1.6158984174559283,-0.0011436180562611753,0.007859223703054117,-1.793915673793298,-0.0006456669421766037,0.2331471688535002,0.3804055346383738,0.3962958757123295,0.3777088303466519,0.31737811702069263,0.20296731806368626,0.03891786789739076,0.042408036546948934,0.07451661712700065
1,0.0,0.0,0.0,-0.14270218629975487,-0.11919211017866083,-0.016048725317489243,-0.2560773922210488,-0.44249707973795693,-0.01991066112674389,-0.33927452261215224,-0.7400102141884363,-0.023297592620622254,-0.41354724201746046,-0.9323323473523855,-0.025526271756064034,-0.18223784282873415,-1.1155782859003827,0.007867536884475612,-0.23717036039190723,-1.5555063424861792,0.0029795634604283805,-0.265274055102675,-1.8173603186180836,-0.005052798982035256,-0.28637403899546443,-2.051588380317703,-0.012043187949132061,-0.11075878512827099,-1.2007032515839393,0.007716437247324848,-0.16382496050961612,-1.6749307615289792,0.007275953334499263,-0.19259250019941526,-1.9602854455216367,0.0027232353153863187,-0.21834802230864064,-2.1848088506817533,-0.0017679420721492534,-0.03641338309013909,-1.1877040482637224,0.003333464176137113,-0.06995072055899104,-1.6333094576117908,0.00037421067685272646,-0.0907180890134349,-1.8937761410553855,-0.0014113886005020504,-0.11359479370605358,-2.118026528629334,-0.003831682116981483,0.04415870314472498,-1.103154892313655,-0.003701408016752339,0.03530990057570189,-1.4269034523687767,-0.007159349131654835,0.023228722698201074,-1.6139019949292408,-0.006814898080449439,0.009190195359213895,-1.7957256514741267,-0.0070040576115957265,0.23142626746286624,0.38018732002917494,0.3961952316736507,0.37782696985734565,0.3182367638792828,0.20475603762392752,0.036823284945797306,0.04228833783047033,0.07435927853591881
1,0.0,0.0,0.0,-0.14291561329743646,-0.11864388024217143,-0.017034311477459596,-0.25615644050142977,-0.43866594460102243,-0.021419766057647394,-0.33987743651403124,-0.7372386354300622,-0.025190542150653528,-0.41533663068551324,-0.9367784024129958,-0.0276925663243901,-0.18202835198159725,-1.1109174984113996,0.007820757407330348,-0.2378565432743462,-1.5486346420493697,0.0034579251181412474,-0.26635610096879864,-1.8091785050223241,-0.004144960247344898,-0.28772204534014256,-2.042410514438239,-0.010856665369487928,-0.11055202145817943,-1.1961544974574012,0.008230887654804064,-0.16419900728941372,-1.6672354330801074,0.008519192527614905,-0.19323921616493228,-1.9543893152168628,0.004523694816612078,-0.21913067379172263,-2.1813262758681975,0.0003669666579071418,-0.036523393078850136,-1.183904754399878,0.00427841751240976,-0.07040102344023402,-1.6244983124789374,0.001935771618605031,-0.09088796768267941,-1.8848850758755744,0.0005054780152704552,-0.11369923545589523,-2.110704734951051,-0.001750302199639009,0.043100060360161,-1.1027784996571306,-0.0024557718321602806,0.033955876437915776,-1.4212223587738522,-0.005548398640371488,0.021884612862932473,-1.6053729061074347,-0.0050632624667059645,0.008409224213209951,-1.7853446382434357,-0.005197651848561691,0.23329806712271,0.3799519822129604,0.3969354846866777,0.3777674097214169,0.31740802764630305,0.2033597769359172,0.037986871158574124,0.04281584202929297,0.07482119326391752
1,0.0,0.0,0.0,-0.1415139546858712,-0.11806767718038541,-0.01707891024736341,-0.25383134062472684,-0.439193017944098,-0.021443542317427955,-0.33714209590728456,-0.7364920259616737,-0.025033796430506072,-0.41173173076886377,-0.9286904626348822,-0.027390081659831367,-0.17971853587352626,-1.1172701058963006,0.006652007586382069,-0.23362430963267822,-1.562481998968499,0.0018454364119691036,-0.2602440414367351,-1.8249241444905122,-0.006124950238444171,-0.2800980685174179,-2.061565704602236,-0.01309704616753038,-0.10853511392659214,-1.201802614921934,0.007082131466887631,-0.15920873379313924,-1.6810707850794055,0.006986993606261649,-0.18667020892044853,-1.9677431562590004,0.0026624987451953075,-0.21128581903740018,-2.193447457082192,-0.0018052827715280273,-0.03504434115415637,-1.1868401575383296,0.0032332509374839447,-0.06714616873571695,-1.6328248390791509,0.000687285684108474,-0.08696981182921909,-1.892473224512214,-0.0009596937368030467,-0.10870276024782034,-2.1182371380536784,-0.003450786453612409,0.04417159929322876,-1.1005246254110934,-0.003377161445968113,0.03538619918077747,-1.4249494296603415,-0.006492533479757867,0.024550414325362882,-1.6110079238028896,-0.006088015382118783,0.012543395471640784,-1.7947962785588458,-0.006366697830088697,0.23217237422096837,0.3830796940539178,0.3990033481717151,0.3793916408170831,0.31953143503952036,0.2085602370115182,0.03741721088180825,0.042256372774203375,0.07458236073061594
1,0.0,0.0,0.0,-0.14106004337815833,-0.11079958334325134,-0.017612264084050366,-0.2537887793956563,-0.431590077883432,-0.02261648752016754,-0.33714340972532314,-0.7332317282706029,-0.026847450586387822,-0.4115393783427693,-0.9346774547730632,-0.029827340098449895,-0.18012944972492448,-1.118573342885908,0.0054473839119282275,-0.23349400360528538,-1.5626880998366965,-1.1011962897100602e-06,-0.2605356982674529,-1.8252346543891276,-0.008294147963056275,-0.2804827731709735,-2.061473465623304,-0.015439776296148011,-0.1093959811711981,-1.2051350563951682,0.005767481809130004,-0.1606195497220257,-1.6822553105463975,0.004911593103429368,-0.1890815682694714,-1.9725728353076029,0.0003087042133529394,-0.21482771573223258,-2.2032185627487815,-0.004272209538498828,-0.036173217734327766,-1.1919244425774385,0.001775613345785132,-0.06809170264711456,-1.639727020766792,-0.0015834401709753365,-0.08824374608218324,-1.902535578255399,-0.003596741065734932,-0.11111972543651108,-2.1305520567817187,-0.006232163461277196,0.042342055350481356,-1.1091160929478465,-0.004990834800878474,0.03442375729838998,-1.4317848618961235,-0.008882692607471654,0.023769806491902717,-1.617160069210347,-0.008841450849899957,0.011471238098948063,-1.7968701125891824,-0.009263992833325574,0.23343079656385812,0.3829301587907406,0.40066589482448894,0.38133053585582627,0.31962817853428516,0.20730382967945213,0.03769847085481723,0.04267296668636017,0.076383898477512
1,0.0,0.0,0.0,-0.1424578270575564,-0.11676137826266905,-0.017132717855076862,-0.2548884232360126,-0.4380596860242058,-0.021518619470100475,-0.3385499794625323,-0.735702493927158,-0.02519805517027862,-0.41193892182212644,-0.9329976470871421,-0.027631796635489536,-0.18113293329587213,-1.1156833777638702,0.006635735538054632,-0.23387333293315893,-1.5619886225731199,0.0012951563393812648,-0.25946577934459497,-1.8268315644697455,-0.007093589957605673,-0.27792218798930546,-2.065789288930879,-0.0141962195930887,-0.11021594278084236,-1.202157438554473,0.007184760440338778,-0.1609945748980031,-1.680254086506155,0.006910296883631872,-0.18879284956812736,-1.968698201984096,0.0026120539104681484,-0.21395438574788753,-2.1971667759878524,-0.0017416679484654196,-0.03643717273284654,-1.1900717641764837,0.003412247896392273,-0.06875559226610471,-1.63840195828678,0.0009223917431313566,-0.08882852290987045,-1.8990316884339522,-0.0005190047386918195,-0.11086322107376226,-2.1235742277477896,-0.002774748923059178,0.04319266442279902,-1.1077448878137302,-0.003175091901596261,0.03583569386779896,-1.4312463350657565,-0.006105027366231752,0.025805619163758745,-1.615081776927279,-0.005442660040955616,0.01471409326756779,-1.7932838345726412,-0.00541916742901094,0.2333951965829763,0.3843228753946601,0.40059920797098697,0.3811017261453529,0.3198198942472959,0.20910756059993615,0.036491994132731805,0.04247443583386237,0.07677604741056102
1,0.0,0.0,0.0,-0.142227123644355,-0.11643041077533033,-0.017721210121010245,-0.254390528546444,-0.43614263309349627,-0.022728519960139693,-0.33829281603882977,-0.7317998622426337,-0.026993684916590155,-0.412352500118552,-0.9310348001346782,-0.030018505154941977,-0.1801206962473194,-1.1166598390420976,0.005103524794037639,-0.23309102907643447,-1.5604626318082964,-0.0008210364997580655,-0.25956283214128434,-1.8269858179527703,-0.009259517750535906,-0.27810810705555083,-2.0646226298269466,-0.016215570716951788,-0.10982290965329439,-1.1981689582718345,0.0058022123027399175,-0.16193264276123764,-1.6745375121073196,0.005163032115603983,-0.19036145111927216,-1.9619038630298187,0.0012889714177504175,-0.21598166517875314,-2.191453119320772,-0.0025522592280253775,-0.03582828599614876,-1.1843185863336392,0.0021556881453648202,-0.06947842235195108,-1.6307247456542504,-0.0007406698226191111,-0.09006134082963799,-1.8910463401589497,-0.001757229891438783,-0.11247633637124271,-2.1162675853168587,-0.003530843396504224,0.043965725986117844,-1.1021461165207764,-0.0043597658898875125,0.03741295018547947,-1.4234024195227222,-0.007723020369951428,0.028293800344988237,-1.6093315220046978,-0.006969302407298983,0.018569863477728526,-1.79059675446858,-0.006698240040634573,0.23300758409616576,0.3837177633475328,0.3992841184508532,0.3794512574505942,0.3190408549486561,0.2090251184889696,0.03584362713503999,0.04256830517612333,0.07739276746896814
1,0.0,0.0,0.0,-0.14266550306287193,-0.11565829952442525,-0.017403986183296638,-0.2558437136947357,-0.4383201181086745,-0.022028596950065094,-0.3399272411149796,-0.7347798245903514,-0.025882478681694465,-0.4146519252381503,-0.9271392613674433,-0.028484811884652572,-0.1810598399463592,-1.113685599321855,0.0057601743663440175,-0.2338979748277383,-1.5549429340298786,0.0004972067598032481,-0.2605602244495059,-1.817135057962652,-0.007624520798515277,-0.28005808230508566,-2.0512912052838232,-0.014533904259394603,-0.11004590178376424,-1.1967773452148687,0.00636633637424211,-0.16210570074092565,-1.668464197224686,0.006121787364293141,-0.1907097371368862,-1.9520905188721542,0.002040517870966596,-0.2170639559959549,-2.179473051041868,-0.0021011539449204975,-0.03582975901410579,-1.184318966755768,0.0027034826396743483,-0.06948999649450592,-1.6258191389253618,7.739037192777687e-05,-0.09010190404000545,-1.883255515343761,-0.0012608789785986119,-0.11291942808445243,-2.1064236425352565,-0.003399269300814467,0.04417457849951394,-1.1032045878113261,-0.003764585702981549,0.03732510001058378,-1.4217863370343962,-0.00701675458748241,0.028140919638536453,-1.6075836622555917,-0.006480208476375537,0.018297700261290843,-1.788851410473978,-0.006465460983406501,0.2332559733188963,0.38296287753809827,0.3987944106879146,0.37922875996326033,0.32001091639781526,0.20820954958195342,0.035813403501629204,0.04265639746854409,0.07647863935545292
1,0.0,0.0,0.0,-0.144071502168797,-0.1158299910724993,-0.017645542770679867,-0.2562552270827211,-0.43632859864888274,-0.02208739079540578,-0.34057178690158774,-0.729707924156218,-0.02574950017040578,-0.41555119226261306,-0.921739963224027,-0.028119537308867848,-0.181381864889222,-1.1117496568908314,0.007486163843367422,-0.23387920061202055,-1.554084331570041,0.0031425009667316317,-0.260074005277216,-1.8172565590480885,-0.004604829270448363,-0.27917080363812224,-2.0515010193340353,-0.011231007315274155,-0.11022812364266084,-1.1935157363855615,0.00871404699975642,-0.16191383893175204,-1.6674597596237124,0.009836651124004447,-0.1900074742835755,-1.951902257191968,0.006480390410814607,-0.21552271515802918,-2.17693590187744,0.0028232801425644993,-0.03613623685544824,-1.1803378459406522,0.005540148094240749,-0.07003990543642616,-1.6187647403696253,0.004441316910032356,-0.09071694592005033,-1.8738001172567256,0.003952701315228069,-0.11279902011828634,-2.0948660208663674,0.0022892788703927636,0.04381005908960946,-1.099209683007102,-0.0005952635827100039,0.03701686950929175,-1.4170715132779916,-0.002329822657685554,0.0281500998955712,-1.59964856293888,-0.0009725736734083057,0.01975111377842747,-1.7803666604485069,-0.000480046349167651,0.23279256669221227,0.3830096545935023,0.39847474164730895,0.3774092649082056,0.3186556075859088,0.2096938124993581,0.03627559946875917,0.04262593889884928,0.07642088647174748
1,0.0,0.0,0.0,-0.14105654094662368,-0.11047925949087173,-0.017641406643036817,-0.25373058806352033,-0.43136012429984144,-0.022591769832018826,-0.3377339361815299,-0.7295195841697134,-0.02664139694238088,-0.4125092321671718,-0.9229808170601267,-0.029499478774908994,-0.1797095635650141,-1.1123294025546462,0.004409968250598695,-0.2317536865419007,-1.5561249936451174,-0.001423358471896563,-0.25741431040016777,-1.8195314698768599,-0.009961633148435567,-0.2761394163167105,-2.055145760238339,-0.01719741723204038,-0.10861616100960511,-1.1951086842751464,0.0050856474350950975,-0.16040682803920808,-1.6703447453179052,0.003969753489997174,-0.18824080235343676,-1.9535322680168812,-0.0008058743754588704,-0.21345288691353448,-2.180197554607963,-0.0054640240471997,-0.03432308668193397,-1.1812076901887592,0.0016063261806777973,-0.06882494896589059,-1.622620989487612,-0.0017848173359595876,-0.08944449711017545,-1.8776963392885921,-0.003696873687971447,-0.11165062156908587,-2.099844924251461,-0.006226831252519105,0.04616479848956716,-1.0987915920833282,-0.004608016132209514,0.03954293799793882,-1.420047270357804,-0.008355701478961919,0.03130752482207027,-1.60550766456986,-0.008158856208268617,0.022318297385669726,-1.7877087101266425,-0.008433862726036523,0.2330402014520026,0.3845292096672748,0.399931237722854,0.37924373421414054,0.32090879572864295,0.21033373301858974,0.035240271481461284,0.04234888246819428,0.07671308298442851
1,0.0,0.0,0.0,-0.14166459639093087,-0.10894665208206344,-0.017669778931548308,-0.2537345724999616,-0.4252623141089336,-0.022785839307715605,-0.3376311824842224,-0.7201008675612262,-0.027215516809036444,-0.41241542258559966,-0.91818438389793,-0.030452434587886046,-0.18030117299672088,-1.1103420980118737,0.005873789862135936,-0.2320914911934556,-1.5546804051402376,0.0004965339581133321,-0.2582503574710046,-1.8209241739798432,-0.007820087168028067,-0.27678210646362106,-2.056518733143511,-0.014906474072148512,-0.1095181337443693,-1.1908547857816818,0.006346678212622692,-0.16205168920371504,-1.6680490309867153,0.0059179005588987366,-0.18961271702478427,-1.955832533128481,0.0015584275502362743,-0.21452613393132416,-2.1867000108549526,-0.0028093812611302837,-0.03554861365095907,-1.1762061105034194,0.00248001454431801,-0.06912030171828176,-1.6232661717921526,-0.0005421749405911669,-0.08903221756353964,-1.8843239451908385,-0.002276195827533911,-0.11103286533773421,-2.1136713955294293,-0.004701563305815171,0.04489467712442939,-1.0943357186396239,-0.004195869117637585,0.03865566921940002,-1.4162243134242367,-0.007881426866759966,0.030636160539554206,-1.6017491503911958,-0.007588068171997975,0.021528831106663635,-1.7838155994021425,-0.0077793669510981545,0.2316844473832208,0.38285587349970257,0.39912211316056584,0.37971066126835284,0.3185416493895969,0.2105014663993758,0.035725003591641546,0.04247941988922215,0.07842574615637074
1,0.0,0.0,0.0,-0.13934814413992472,-0.10729234392274711,-0.01857846141709274,-0.25150815511369945,-0.4263030531827665,-0.024062051483525693,-0.3349524956053746,-0.7246206450457396,-0.028384092309607922,-0.40922524619944,-0.9188194879303188,-0.03147203572942203,-0.17851375833216812,-1.1134990473888668,0.0021247888923596747,-0.23008170839239883,-1.5627176998577492,-0.004438503691091,-0.25511267633920026,-1.8311601215640334,-0.013112940871252476,-0.27277423921540545,-2.0680338791996533,-0.02016714126719421,-0.1075629997358867,-1.198043743210794,0.0033274143476944573,-0.15749685773387762,-1.684257431049297,0.0021800694064211257,-0.1839522943942427,-1.9717705517154824,-0.001933940266354739,-0.20756819105887453,-2.1963645642640492,-0.0059632920186061256,-0.03339392403010361,-1.1860041899576177,0.0003432879582021542,-0.06748068126830463,-1.6324723712809799,-0.002859272341339647,-0.08821111178055178,-1.891556965746281,-0.004331536171122252,-0.11002815819060037,-2.112930110668013,-0.0064759292165774696,0.04607257469536976,-1.1041244083840434,-0.005476336971952378,0.04053718446134719,-1.4272420151612148,-0.009031729818417489,0.03258847321675214,-1.6140693157345791,-0.008618773006929814,0.023988762490910448,-1.7930838068091972,-0.00862376210196203,0.23227264337489786,0.386019557267354,0.4016707929803895,0.3808274580991723,0.32129405765558233,0.21294105718183987,0.037244981168447044,0.04116653536394023,0.07785555567552521
1,0.0,0.0,0.0,-0.13972011733860162,-0.10389973980873145,-0.01823917490375493,-0.25117313963392146,-0.41766224669967217,-0.023827587188606003,-0.33602824981038043,-0.7134786800286557,-0.028571105496411064,-0.41149035868328776,-0.9142660449062965,-0.03203552116585229,-0.17792346760660865,-1.1155419342038333,0.004688131688709518,-0.2313997885661197,-1.5605572207737561,-0.0006632409565270336,-0.25910118995048476,-1.8248942057508395,-0.00865140923244212,-0.2788217773106202,-2.059909572215727,-0.015387242594187,-0.10779064482784893,-1.1955645644525996,0.005468017953063509,-0.15996015430352095,-1.6764430362217138,0.005556248194153568,-0.18747278897511427,-1.9672941639391412,0.002196628666098377,-0.2116361411686934,-2.195594358616539,-0.001398320244078377,-0.03466530107722113,-1.1783804891169742,0.0018680535215764849,-0.06810263299240346,-1.6267824899532082,-0.0006150237674944492,-0.08828232525717569,-1.8897429512667347,-0.0015241146827236207,-0.1100638812331394,-2.118486895894198,-0.0033611729083702357,0.04396717885115366,-1.0955294106681084,-0.004647484914784172,0.03817484573627926,-1.4156623758631985,-0.008014749669854382,0.029981763922587452,-1.6025047404345754,-0.007449055956129769,0.021264229049074417,-1.7863149246457324,-0.007378389061813095,0.23236020380189634,0.3850751464703044,0.4018288790192027,0.3817876123063503,0.3200322168263385,0.21230656797582756,0.03851610787051612,0.04229494804009939,0.07885954562606486
1,0.0,0.0,0.0,-0.1387474790597507,-0.10649181929279695,-0.018413446031615877,-0.250712060184191,-0.42075735389544855,-0.024135525457666063,-0.3326699892493725,-0.7218082463984103,-0.028768335588381433,-0.40725245798986437,-0.9195314405324424,-0.03217960067848935,-0.17860141303234495,-1.123135482359959,0.0026582529506526953,-0.23041335381460085,-1.5697959902674257,-0.0033820938580788606,-0.25602585766314134,-1.8360355473171865,-0.011894120954082155,-0.27434094758746425,-2.0735509650668904,-0.019089070268080377,-0.10796126875670499,-1.208759417046418,0.003388445239409066,-0.1587010905135204,-1.6928375565539908,0.0020985841954939133,-0.18529936417846843,-1.9812689979872267,-0.0025874107406593794,-0.2082911997248902,-2.210035207684637,-0.007196710564301156,-0.03435370070141372,-1.1951103922555772,-2.3235098694840417e-05,-0.06786866677802494,-1.6462528487597574,-0.00358009932386949,-0.08771343595956956,-1.9070235877808348,-0.005638080302730941,-0.10861734159316858,-2.1316206244367955,-0.00836232968430295,0.04522902127473925,-1.1114270005207922,-0.006214651398465776,0.03927092585146623,-1.4343913654596365,-0.01012874965380206,0.03119501040455133,-1.6226425480848627,-0.010080644048855447,0.02256054238172404,-1.8039169174709586,-0.01051128481338992,0.23211979638848856,0.3864364595572286,0.40337524406540215,0.38332604929354225,0.322575683903194,0.21314932884280163,0.03763117168882577,0.0417902858457458,0.07819782665920842
1,0.0,0.0,0.0,-0.13984030563790936,-0.10187916835614715,-0.01875337924926157,-0.2511143927152604,-0.4179291996156973,-0.02408332157997961,-0.3345820795803562,-0.7165178259332424,-0.028345364743159962,-0.40856453509461815,-0.920848755044306,-0.03124327924220438,-0.17814096271665025,-1.116227102129844,0.0042375632177424905,-0.23113701259482483,-1.566906090185966,-0.0011014369235056165,-0.25797429055387383,-1.834253642453332,-0.009026622065590573,-0.27712108050204626,-2.0733191250521825,-0.015622719788240147,-0.10797250620043997,-1.198856679456783,0.005585291757000732,-0.1587878804305517,-1.6877558772282,0.006103356237275648,-0.18571866754423727,-1.9812469331351896,0.0031689520540965077,-0.2096338220654802,-2.2108261909089637,-9.105129780095922e-05,-0.03490812687912368,-1.1825314709432662,0.0025116921018195626,-0.0680162401760803,-1.6309875021721891,0.0007117912603860077,-0.08867468616836978,-1.8957940092187375,0.0002663939806950566,-0.11057931857575168,-2.1257121617959696,-0.0012922786560523036,0.04375505660917736,-1.1008192066133091,-0.003581388752223802,0.03780931992643947,-1.4203757005102065,-0.006162604448633147,0.029611081723236694,-1.6061567997677673,-0.005096013323651505,0.0213592376278429,-1.7884524092490983,-0.004694882911877585,0.2330548685266268,0.38740153087542506,0.40444239390054726,0.3831097379956302,0.3203600358566353,0.21337567480638386,0.03950969742750179,0.04208404264303382,0.07990923805484362
1,0.0,0.0,0.0,-0.14124056002623087,-0.10620387207187934,-0.018083868588433916,-0.25239481712973305,-0.41919556904481764,-0.023161515633688623,-0.3346477043059078,-0.718812506685207,-0.027241570915208513,-0.40881309060178816,-0.9152469515456199,-0.030024722258673364,-0.17954566967115232,-1.1173491148785966,0.004940007773114985,-0.2316003334895777,-1.566259259011659,-0.00024833205330310193,-0.25736278198762513,-1.8329423601454702,-0.008343458215819055,-0.27578739963697796,-2.07149812145684,-0.015223505946920568,-0.10892114910028237,-1.201814030912397,0.00600046846724922,-0.1592244625660978,-1.688200609690876,0.006001643330677098,-0.18517364705383463,-1.9783049991977752,0.002265128732545918,-0.20770206447010822,-2.2070893277355865,-0.0017060852079850974,-0.03578122053853569,-1.1855268611616216,0.00275474317081148,-0.0691660716003032,-1.6343723259172105,0.0004130623891285268,-0.08923057351271903,-1.8961015215531072,-0.000750237126482034,-0.11003535565027818,-2.1216747780511285,-0.0029057169269037786,0.04427233164796404,-1.1022634439512247,-0.003377747529299313,0.04005858027640864,-1.4256658466146113,-0.006296686402635032,0.03219158839934847,-1.6117036247192214,-0.005642046726421768,0.023788317414834833,-1.7929034856669162,-0.005667125380711013,0.23113687695572746,0.3853028483465066,0.4019669948381614,0.3808143838725412,0.319894259578609,0.21323788253785672,0.038540045231997604,0.04136311393771776,0.07885778208899508
1,0.0,0.0,0.0,-0.1378630575495391,-0.10656780613919212,-0.017698082296362827,-0.2501500146795642,-0.4272277351421856,-0.022264071894994686,-0.33300706222953025,-0.7269373837053374,-0.025902352450600574,-0.4064527734813353,-0.9259288997129802,-0.02825885002147288,-0.17686318457916111,-1.1205668099822257,0.0053208883235242865,-0.2288748496182372,-1.568807793345738,0.0004243680357944868,-0.2554501694117339,-1.8342046652795987,-0.0072258251404377916,-0.274254770218323,-2.069476950960092,-0.013769174149445007,-0.1062642320050342,-1.2015342149933284,0.00612355846334367,-0.1545656080136942,-1.6922831151394204,0.00649268211219578,-0.17975482153467595,-1.9865540465128675,0.0032128447981563113,-0.20132681574236616,-2.2122625589906497,-0.00039407413913750133,-0.0334308532286796,-1.183803953643719,0.002571238515713503,-0.06633295600942353,-1.6302445248847672,0.00024070345335758248,-0.08703855849766802,-1.8924743506239308,-0.0008921584614540734,-0.10841718455521598,-2.11589353447486,-0.0029471741674456098,0.04557313815198029,-1.1000198231904676,-0.003824776426142762,0.041184855810084166,-1.4250097033684432,-0.00691328306328387,0.033368957348844354,-1.611294221123525,-0.006381857363692234,0.024388934432308988,-1.7903116238857784,-0.006467060806414793,0.23263340128983648,0.38606994108932957,0.40372738994493135,0.38098050606570877,0.32050713822424154,0.21166807289139178,0.040799119435652516,0.04069362629588025,0.07853729968742465
1,0.0,0.0,0.0,-0.13724017245587117,-0.11297319888428395,-0.019436940114019308,-0.24750529958739292,-0.4488292879192113,-0.02488439486455718,-0.3292176926971697,-0.7809564936497806,-0.02907646590006152,-0.4055644023727458,-0.996459069226527,-0.031719194288371,-0.1815829446364593,-1.1310003718375587,0.004898664512666073,-0.23388566042416198,-1.5875197824699436,0.0003474268889931409,-0.2609427872817763,-1.8558878630119249,-0.006741794786421451,-0.27975442354086283,-2.0947929861335437,-0.012681417661724481,-0.11135032662932788,-1.2148755022095015,0.006887115043582526,-0.15904634863020206,-1.7137113489771756,0.008774170157494154,-0.18308323785497524,-2.0109780209089987,0.007030558277847376,-0.20353438849673416,-2.242337587150487,0.004594505735667553,-0.03857151829749295,-1.1973625294173675,0.004293732316227761,-0.07126460811320781,-1.6506108203034833,0.0037717076195349364,-0.09081059444338252,-1.9165948356949143,0.004264873889269438,-0.11093130266945624,-2.1445307508305333,0.0032457550698836712,0.04039877718166631,-1.1158397715690358,-0.001442019390879068,0.034717465310159734,-1.4374850222678837,-0.003053664025856051,0.026906266139016942,-1.6242457747965995,-0.0015021694414372178,0.019370939524427457,-1.8030789641290308,-0.0007824222846011253,0.2393384077357287,0.3847328132080099,0.40241766858334305,0.3796501789623765,0.31715789360202445,0.20031394742496994,0.04329963866063249,0.04038439589257416,0.07912778531815287
